respondent_id,xyz_vaccine,seasonal_vaccine
33443.0,0.001,0.041
33444.0,0.028,0.307
33446.0,0.004,0.096
33447.0,0.0,0.049
33448.0,0.787,0.404
33449.0,0.972,0.413
33450.0,0.052,0.307
33451.0,0.006,0.044
33452.0,0.01,0.549
33453.0,0.01,0.232
33454.0,0.492,0.866
33455.0,0.196,0.283
33456.0,0.001,0.112
33457.0,0.0,0.061
33458.0,0.826,0.138
33459.0,0.359,0.087
33460.0,0.032,0.055
33461.0,0.206,0.704
33462.0,0.011,0.07
33463.0,0.056,0.183
33464.0,0.998,0.81
33465.0,0.0,0.271
33466.0,0.127,0.348
33467.0,0.003,0.13
33468.0,0.892,0.382
33470.0,0.582,0.365
33471.0,0.238,0.136
33472.0,0.072,0.393
33473.0,0.018,0.405
33476.0,0.985,0.84
33478.0,0.001,0.51
33479.0,0.0,0.122
33480.0,0.027,0.046
33481.0,0.485,0.856
33482.0,0.031,0.876
33483.0,0.002,0.137
33484.0,0.073,0.755
33485.0,0.435,0.857
33486.0,0.668,0.913
33487.0,0.0,0.059
33488.0,0.017,0.733
33489.0,0.118,0.391
33490.0,0.384,0.412
33491.0,0.01,0.856
33492.0,0.961,0.872
33495.0,0.18,0.921
33496.0,0.03,0.505
33497.0,0.009,0.205
33499.0,0.25,0.886
33500.0,0.002,0.413
33502.0,0.044,0.322
33503.0,0.286,0.164
33504.0,0.165,0.23
33505.0,0.855,0.879
33506.0,0.264,0.719
33507.0,0.091,0.157
33508.0,0.999,0.955
33509.0,0.0,0.114
33510.0,0.721,0.791
33511.0,0.385,0.706
33513.0,0.22,0.661
33514.0,0.149,0.502
33515.0,0.582,0.733
33516.0,0.01,0.532
33517.0,0.393,0.771
33518.0,0.114,0.042
33519.0,0.036,0.158
33521.0,0.0,0.072
33522.0,0.047,0.442
33523.0,0.115,0.428
33524.0,0.013,0.72
33526.0,0.127,0.157
33527.0,0.039,0.733
33528.0,0.0,0.153
33529.0,0.002,0.213
33530.0,0.107,0.308
33531.0,0.06,0.368
33532.0,0.599,0.67
33533.0,0.005,0.05
33534.0,0.106,0.302
33535.0,0.826,0.8
33537.0,0.086,0.133
33538.0,0.077,0.332
33539.0,0.003,0.037
33540.0,0.023,0.125
33542.0,0.0,0.254
33543.0,0.58,0.676
33544.0,0.251,0.282
33545.0,0.263,0.349
33546.0,0.001,0.115
33547.0,0.004,0.204
33548.0,0.399,0.11
33549.0,0.233,0.478
33550.0,0.899,0.486
33551.0,0.44,0.37
33554.0,0.106,0.58
33557.0,0.197,0.836
33558.0,0.0,0.541
33560.0,0.967,0.731
33561.0,0.081,0.124
33564.0,0.999,0.566
33565.0,0.863,0.569
33566.0,0.012,0.197
33567.0,0.001,0.094
33568.0,0.034,0.403
33570.0,0.0,0.062
33571.0,0.095,0.11
33572.0,0.565,0.539
33573.0,0.084,0.437
33574.0,0.017,0.107
33575.0,0.751,0.833
33576.0,0.003,0.916
33577.0,0.027,0.955
33578.0,0.171,0.116
33580.0,0.011,0.174
33581.0,0.02,0.49
33582.0,0.907,0.605
33583.0,0.0,0.194
33584.0,0.002,0.053
33585.0,0.136,0.547
33586.0,0.003,0.19
33587.0,0.0,0.134
33591.0,0.001,0.238
33592.0,0.133,0.422
33593.0,0.612,0.403
33594.0,0.031,0.109
33595.0,0.551,0.388
33596.0,0.008,0.023
33597.0,0.019,0.211
33598.0,0.0,0.021
33599.0,0.0,0.373
33600.0,0.012,0.536
33601.0,0.0,0.691
33602.0,0.672,0.926
33603.0,0.044,0.118
33604.0,0.866,0.819
33605.0,0.138,0.268
33606.0,0.008,0.388
33607.0,0.075,0.364
33608.0,0.917,0.472
33609.0,0.16,0.394
33612.0,0.935,0.5
33613.0,0.028,0.244
33614.0,0.003,0.315
33615.0,0.003,0.388
33616.0,0.312,0.083
33617.0,0.005,0.117
33618.0,0.49,0.54
33619.0,0.989,0.742
33620.0,0.595,0.234
33621.0,0.0,0.018
33622.0,0.016,0.505
33623.0,0.184,0.458
33625.0,0.825,0.791
33626.0,0.0,0.011
33628.0,0.025,0.596
33629.0,0.929,0.851
33630.0,0.199,0.193
33631.0,0.204,0.413
33632.0,0.008,0.409
33633.0,0.829,0.643
33635.0,0.0,0.143
33636.0,0.915,0.583
33637.0,0.038,0.617
33638.0,0.007,0.084
33639.0,0.002,0.194
33640.0,0.554,0.297
33642.0,0.91,0.595
33643.0,0.107,0.272
33644.0,0.531,0.865
33645.0,0.001,0.054
33646.0,0.004,0.076
33647.0,0.043,0.298
33648.0,0.0,0.036
33650.0,0.034,0.232
33651.0,0.068,0.276
33652.0,0.037,0.084
33653.0,0.019,0.242
33654.0,0.14,0.422
33657.0,0.022,0.224
33658.0,0.0,0.087
33659.0,0.219,0.591
33660.0,0.687,0.148
33661.0,0.008,0.194
33662.0,0.708,0.928
33664.0,0.287,0.466
33668.0,0.161,0.722
33669.0,0.0,0.019
33670.0,0.015,0.108
33671.0,0.94,0.899
33674.0,0.074,0.805
33676.0,0.067,0.642
33677.0,0.01,0.363
33678.0,0.02,0.058
33679.0,0.152,0.359
33680.0,0.821,0.555
33681.0,0.05,0.088
33683.0,0.305,0.263
33684.0,0.111,0.221
33685.0,0.928,0.853
33686.0,0.0,0.05
33687.0,0.016,0.056
33688.0,0.126,0.481
33689.0,0.131,0.165
33690.0,0.545,0.336
33691.0,0.115,0.677
33692.0,0.521,0.709
33693.0,0.0,0.435
33694.0,0.01,0.395
33695.0,0.089,0.545
33699.0,0.166,0.949
33701.0,0.005,0.426
33702.0,0.0,0.739
33703.0,0.229,0.426
33705.0,0.052,0.422
33706.0,0.21,0.202
33707.0,0.868,0.599
33709.0,0.297,0.88
33711.0,0.032,0.139
33712.0,0.047,0.193
33715.0,0.007,0.033
33716.0,0.064,0.317
33717.0,0.002,0.301
33718.0,0.009,0.34
33719.0,0.393,0.379
33720.0,0.573,0.456
33721.0,0.381,0.858
33722.0,0.216,0.833
33724.0,0.006,0.278
33725.0,0.008,0.659
33726.0,0.0,0.651
33727.0,0.033,0.096
33728.0,0.257,0.058
33729.0,0.007,0.155
33730.0,0.003,0.184
33731.0,0.074,0.356
33732.0,0.038,0.1
33733.0,0.999,0.94
33734.0,0.151,0.409
33736.0,0.001,0.538
33738.0,0.881,0.971
33739.0,0.6,0.805
33740.0,0.557,0.718
33741.0,0.048,0.423
33742.0,0.119,0.196
33743.0,0.005,0.194
33744.0,0.366,0.652
33745.0,0.019,0.488
33746.0,0.97,0.936
33748.0,0.041,0.808
33749.0,0.058,0.061
33750.0,0.035,0.398
33751.0,0.01,0.724
33752.0,0.0,0.309
33753.0,0.039,0.464
33754.0,0.258,0.465
33757.0,0.0,0.095
33758.0,0.004,0.737
33759.0,0.001,0.066
33760.0,0.027,0.885
33762.0,0.95,0.366
33763.0,0.823,0.318
33764.0,0.026,0.373
33765.0,0.831,0.899
33767.0,0.0,0.684
33768.0,0.008,0.385
33769.0,0.001,0.49
33770.0,0.0,0.574
33772.0,0.04,0.456
33773.0,0.861,0.705
33774.0,0.83,0.96
33775.0,0.783,0.179
33776.0,0.008,0.544
33777.0,0.015,0.243
33780.0,0.051,0.29
33781.0,0.003,0.304
33783.0,0.007,0.176
33784.0,0.0,0.238
33785.0,0.91,0.76
33786.0,0.0,0.047
33787.0,0.003,0.423
33789.0,0.0,0.475
33792.0,0.094,0.747
33793.0,0.304,0.843
33794.0,0.031,0.186
33795.0,0.076,0.435
33796.0,0.652,0.218
33797.0,0.0,0.095
33798.0,0.3,0.171
33799.0,0.536,0.108
33800.0,0.645,0.789
33801.0,0.085,0.713
33802.0,0.001,0.098
33803.0,0.03,0.658
33805.0,0.012,0.18
33807.0,0.912,0.916
33808.0,0.007,0.031
33809.0,0.987,0.832
33810.0,0.055,0.236
33811.0,0.821,0.591
33812.0,0.004,0.327
33813.0,0.052,0.212
33814.0,0.027,0.342
33815.0,0.008,0.113
33816.0,0.23,0.811
33817.0,0.001,0.398
33818.0,0.976,0.387
33819.0,0.033,0.091
33821.0,0.16,0.708
33822.0,0.083,0.058
33824.0,0.004,0.057
33825.0,0.934,0.661
33826.0,0.031,0.888
33827.0,0.016,0.256
33828.0,0.921,0.934
33829.0,0.01,0.265
33830.0,0.807,0.483
33831.0,0.005,0.114
33832.0,0.0,0.494
33836.0,0.633,0.16
33837.0,0.596,0.772
33838.0,0.068,0.284
33839.0,0.27,0.759
33840.0,0.965,0.825
33841.0,0.954,0.952
33842.0,0.45,0.603
33844.0,0.021,0.106
33845.0,0.347,0.748
33846.0,0.388,0.362
33847.0,0.133,0.718
33849.0,0.483,0.671
33850.0,0.399,0.587
33852.0,0.0,0.166
33853.0,0.98,0.767
33854.0,0.998,0.865
33855.0,0.218,0.455
33856.0,0.206,0.832
33857.0,0.006,0.51
33858.0,0.002,0.065
33859.0,0.367,0.601
33860.0,0.631,0.814
33861.0,0.016,0.585
33862.0,0.357,0.544
33863.0,0.475,0.285
33864.0,0.003,0.195
33866.0,0.143,0.829
33867.0,0.303,0.28
33868.0,0.0,0.035
33869.0,0.014,0.168
33870.0,0.0,0.045
33871.0,0.167,0.239
33872.0,0.001,0.414
33873.0,0.059,0.375
33874.0,0.125,0.269
33875.0,0.011,0.62
33876.0,0.0,0.028
33877.0,0.516,0.611
33879.0,0.029,0.348
33881.0,0.008,0.117
33883.0,0.003,0.294
33884.0,0.039,0.161
33885.0,0.0,0.066
33886.0,0.074,0.371
33889.0,0.01,0.381
33890.0,0.043,0.496
33891.0,0.0,0.026
33892.0,0.97,0.907
33893.0,0.435,0.341
33894.0,0.025,0.45
33895.0,0.022,0.343
33898.0,0.01,0.111
33899.0,0.24,0.151
33900.0,0.022,0.211
33902.0,0.024,0.886
33903.0,0.046,0.557
33905.0,0.877,0.279
33906.0,0.12,0.591
33908.0,0.072,0.509
33909.0,0.222,0.878
33910.0,0.005,0.058
33912.0,0.085,0.852
33913.0,0.01,0.611
33915.0,0.013,0.54
33916.0,0.738,0.851
33917.0,0.008,0.273
33918.0,0.996,0.22
33919.0,0.0,0.1
33921.0,0.09,0.639
33922.0,0.021,0.865
33923.0,0.307,0.429
33924.0,0.171,0.62
33926.0,0.049,0.319
33927.0,0.033,0.487
33928.0,0.0,0.04
33929.0,0.0,0.115
33930.0,0.0,0.073
33932.0,0.957,0.9
33933.0,0.027,0.773
33934.0,0.02,0.458
33935.0,0.004,0.142
33936.0,0.715,0.849
33937.0,0.003,0.104
33938.0,0.028,0.377
33939.0,0.055,0.292
33940.0,0.509,0.526
33941.0,0.0,0.021
33942.0,0.13,0.526
33943.0,0.073,0.038
33945.0,0.182,0.796
33946.0,0.493,0.9
33948.0,1.0,0.971
33949.0,0.035,0.2
33950.0,0.095,0.129
33951.0,0.141,0.609
33952.0,0.022,0.437
33953.0,0.938,0.559
33954.0,0.0,0.087
33955.0,0.009,0.465
33956.0,0.001,0.088
33957.0,0.045,0.301
33958.0,0.026,0.096
33959.0,0.365,0.761
33960.0,0.002,0.042
33961.0,0.987,0.94
33962.0,0.887,0.231
33963.0,0.108,0.704
33964.0,0.033,0.593
33965.0,0.004,0.114
33966.0,0.152,0.778
33969.0,0.017,0.215
33970.0,0.512,0.076
33971.0,0.001,0.238
33972.0,0.952,0.854
33973.0,0.242,0.212
33974.0,0.0,0.132
33976.0,0.029,0.146
33977.0,0.009,0.147
33979.0,0.011,0.149
33980.0,0.915,0.823
33981.0,0.998,0.51
33982.0,0.985,0.95
33983.0,0.996,0.898
33985.0,0.268,0.877
33986.0,0.116,0.495
33987.0,0.001,0.014
33988.0,0.036,0.07
33989.0,0.0,0.045
33990.0,0.028,0.151
33993.0,0.172,0.31
33994.0,0.503,0.947
33995.0,1.0,0.792
33997.0,0.088,0.19
33998.0,0.148,0.948
33999.0,0.023,0.116
34000.0,0.945,0.877
34001.0,0.909,0.472
34002.0,0.001,0.045
34003.0,0.0,0.174
34004.0,0.002,0.356
34005.0,0.974,0.971
34006.0,0.0,0.083
34007.0,0.001,0.058
34009.0,0.1,0.382
34011.0,0.205,0.63
34012.0,0.027,0.298
34014.0,0.0,0.209
34015.0,0.378,0.802
34016.0,0.195,0.277
34017.0,0.002,0.327
34018.0,0.038,0.141
34020.0,0.0,0.126
34021.0,0.001,0.194
34022.0,0.838,0.826
34023.0,0.019,0.423
34024.0,0.354,0.761
34026.0,0.005,0.167
34027.0,0.175,0.203
34029.0,0.044,0.038
34030.0,0.0,0.278
34031.0,0.141,0.45
34032.0,0.249,0.704
34033.0,0.042,0.257
34034.0,0.001,0.258
34035.0,0.93,0.847
34036.0,0.774,0.288
34037.0,0.002,0.083
34038.0,0.899,0.945
34039.0,0.966,0.556
34040.0,0.648,0.857
34041.0,0.056,0.43
34042.0,0.997,0.914
34043.0,0.292,0.748
34044.0,0.012,0.957
34045.0,0.193,0.499
34046.0,0.769,0.803
34047.0,0.157,0.191
34048.0,0.207,0.078
34049.0,0.027,0.188
34050.0,0.855,0.822
34051.0,0.222,0.663
34053.0,0.005,0.101
34055.0,0.974,0.227
34056.0,0.325,0.791
34057.0,0.375,0.509
34058.0,0.996,0.858
34059.0,0.002,0.146
34060.0,0.067,0.357
34061.0,0.087,0.578
34062.0,0.147,0.052
34063.0,0.667,0.922
34064.0,0.231,0.285
34065.0,0.764,0.631
34067.0,0.005,0.072
34068.0,0.029,0.078
34070.0,0.005,0.355
34071.0,0.224,0.123
34072.0,0.306,0.448
34073.0,0.006,0.065
34074.0,0.0,0.394
34075.0,0.233,0.219
34076.0,0.006,0.506
34077.0,0.021,0.748
34078.0,0.202,0.235
34081.0,0.097,0.388
34082.0,0.998,0.815
34083.0,0.067,0.214
34084.0,0.165,0.268
34086.0,0.633,0.306
34088.0,0.058,0.471
34089.0,0.371,0.277
34090.0,0.999,0.899
34092.0,0.008,0.566
34093.0,0.0,0.038
34095.0,0.042,0.592
34099.0,0.106,0.313
34101.0,0.002,0.381
34103.0,0.0,0.123
34105.0,0.592,0.93
34106.0,0.014,0.262
34107.0,0.431,0.851
34108.0,0.458,0.065
34109.0,0.005,0.381
34110.0,0.333,0.56
34111.0,0.667,0.877
34112.0,0.002,0.344
34113.0,0.96,0.254
34115.0,0.606,0.442
34117.0,0.333,0.661
34119.0,0.096,0.647
34120.0,0.003,0.086
34121.0,0.047,0.148
34122.0,0.0,0.348
34123.0,0.998,0.746
34124.0,0.0,0.373
34125.0,0.005,0.616
34126.0,0.013,0.459
34127.0,0.051,0.123
34128.0,0.96,0.888
34130.0,0.296,0.695
34131.0,0.982,0.827
34132.0,0.843,0.664
34133.0,0.034,0.395
34134.0,0.002,0.242
34135.0,0.167,0.824
34136.0,0.389,0.54
34137.0,0.144,0.318
34138.0,0.065,0.388
34140.0,0.871,0.725
34141.0,0.337,0.609
34142.0,0.911,0.151
34143.0,0.1,0.071
34144.0,0.113,0.198
34145.0,0.0,0.231
34146.0,0.043,0.83
34147.0,0.016,0.108
34148.0,0.153,0.7
34149.0,0.449,0.56
34150.0,0.103,0.399
34151.0,0.28,0.884
34153.0,0.006,0.405
34155.0,0.285,0.825
34156.0,0.345,0.377
34157.0,0.739,0.082
34158.0,0.064,0.796
34159.0,0.0,0.019
34160.0,0.822,0.56
34161.0,0.152,0.049
34162.0,0.158,0.243
34163.0,0.059,0.423
34164.0,0.026,0.209
34165.0,0.062,0.265
34166.0,0.011,0.308
34167.0,0.99,0.964
34168.0,0.318,0.843
34169.0,0.439,0.873
34170.0,0.021,0.245
34171.0,0.412,0.294
34172.0,0.034,0.836
34173.0,0.984,0.849
34174.0,0.987,0.919
34175.0,0.006,0.165
34176.0,0.039,0.448
34177.0,0.011,0.032
34179.0,0.0,0.026
34180.0,0.257,0.3
34182.0,0.034,0.539
34183.0,0.0,0.069
34184.0,0.0,0.059
34185.0,0.423,0.643
34186.0,0.984,0.956
34188.0,0.077,0.645
34189.0,0.763,0.227
34190.0,0.001,0.324
34191.0,0.222,0.343
34192.0,0.916,0.684
34194.0,0.0,0.037
34195.0,0.046,0.466
34196.0,0.008,0.095
34197.0,0.772,0.619
34198.0,0.0,0.023
34199.0,0.014,0.075
34201.0,0.157,0.651
34202.0,0.001,0.39
34203.0,0.059,0.367
34204.0,0.331,0.91
34205.0,0.345,0.668
34207.0,0.001,0.066
34208.0,0.014,0.096
34209.0,0.86,0.722
34211.0,0.123,0.618
34212.0,0.043,0.565
34213.0,0.011,0.473
34214.0,0.0,0.141
34215.0,0.95,0.466
34216.0,0.026,0.247
34217.0,0.028,0.398
34218.0,0.456,0.143
34219.0,0.003,0.071
34220.0,0.713,0.201
34221.0,0.132,0.031
34222.0,0.0,0.193
34223.0,0.934,0.728
34224.0,0.094,0.428
34226.0,0.694,0.784
34227.0,0.5,0.467
34228.0,0.006,0.173
34229.0,0.0,0.081
34230.0,0.015,0.404
34231.0,0.079,0.097
34232.0,0.951,0.931
34233.0,0.032,0.472
34234.0,0.038,0.441
34235.0,0.862,0.328
34236.0,0.61,0.142
34237.0,0.004,0.139
34238.0,0.012,0.681
34239.0,0.016,0.099
34242.0,0.667,0.931
34243.0,0.002,0.354
34245.0,0.022,0.686
34246.0,0.022,0.328
34247.0,0.824,0.669
34248.0,0.136,0.785
34249.0,0.721,0.864
34250.0,0.02,0.872
34252.0,0.0,0.042
34253.0,0.433,0.841
34254.0,0.001,0.113
34256.0,0.0,0.175
34260.0,0.023,0.841
34261.0,0.078,0.306
34263.0,0.022,0.44
34265.0,0.996,0.982
34266.0,0.681,0.687
34267.0,0.538,0.353
34268.0,0.455,0.473
34269.0,0.099,0.368
34270.0,0.005,0.821
34271.0,0.999,0.8
34272.0,0.033,0.225
34273.0,0.958,0.609
34274.0,0.0,0.116
34275.0,0.03,0.322
34276.0,0.0,0.14
34278.0,0.009,0.065
34279.0,0.329,0.394
34280.0,0.004,0.821
34281.0,0.97,0.819
34282.0,0.788,0.131
34283.0,0.021,0.408
34284.0,0.046,0.62
34285.0,0.001,0.136
34286.0,0.103,0.335
34287.0,0.975,0.32
34288.0,0.0,0.29
34289.0,0.002,0.485
34290.0,0.823,0.708
34291.0,0.926,0.954
34292.0,0.02,0.127
34293.0,0.916,0.77
34296.0,0.132,0.852
34297.0,0.002,0.059
34299.0,0.024,0.74
34300.0,0.058,0.324
34301.0,0.019,0.329
34302.0,0.23,0.291
34303.0,0.47,0.164
34305.0,0.205,0.915
34307.0,0.126,0.809
34308.0,0.013,0.268
34309.0,0.055,0.444
34310.0,0.068,0.616
34311.0,0.024,0.043
34312.0,0.988,0.869
34313.0,0.909,0.883
34314.0,0.998,0.934
34315.0,0.108,0.529
34316.0,0.499,0.215
34317.0,0.029,0.655
34318.0,0.009,0.884
34320.0,0.0,0.086
34321.0,0.629,0.557
34322.0,0.569,0.183
34323.0,0.064,0.898
34324.0,0.01,0.573
34326.0,0.077,0.736
34327.0,0.942,0.45
34328.0,0.013,0.383
34329.0,0.149,0.398
34331.0,0.0,0.247
34332.0,0.537,0.663
34333.0,0.993,0.901
34334.0,0.373,0.521
34335.0,0.218,0.908
34336.0,0.053,0.438
34337.0,0.083,0.443
34338.0,0.0,0.27
34340.0,0.46,0.429
34341.0,0.001,0.025
34342.0,0.001,0.072
34343.0,0.092,0.949
34344.0,0.356,0.179
34345.0,0.219,0.589
34346.0,0.116,0.495
34347.0,0.002,0.142
34348.0,0.0,0.139
34349.0,0.613,0.149
34352.0,0.876,0.51
34353.0,0.979,0.902
34354.0,0.028,0.792
34355.0,0.0,0.414
34356.0,0.015,0.42
34357.0,0.014,0.658
34358.0,0.001,0.344
34359.0,0.12,0.6
34360.0,0.258,0.217
34361.0,0.407,0.286
34362.0,0.077,0.356
34363.0,0.614,0.707
34364.0,0.001,0.041
34365.0,0.215,0.071
34366.0,0.761,0.672
34367.0,0.0,0.255
34368.0,0.971,0.439
34369.0,0.373,0.145
34370.0,0.996,0.552
34372.0,0.79,0.651
34373.0,0.002,0.163
34374.0,0.607,0.698
34375.0,0.099,0.83
34376.0,0.003,0.591
34378.0,0.0,0.614
34379.0,0.384,0.245
34380.0,0.552,0.318
34381.0,0.299,0.251
34382.0,0.567,0.492
34383.0,0.001,0.091
34384.0,0.003,0.207
34385.0,0.998,0.945
34386.0,0.0,0.037
34387.0,0.998,0.933
34388.0,0.427,0.495
34389.0,0.168,0.535
34390.0,0.0,0.261
34391.0,0.128,0.864
34392.0,0.026,0.915
34394.0,0.038,0.772
34395.0,0.029,0.606
34397.0,0.0,0.072
34400.0,0.441,0.739
34401.0,0.835,0.877
34402.0,0.493,0.699
34403.0,0.016,0.33
34404.0,0.197,0.75
34405.0,0.0,0.073
34406.0,0.114,0.655
34407.0,0.001,0.021
34408.0,0.001,0.604
34409.0,0.451,0.171
34410.0,0.034,0.074
34411.0,0.0,0.297
34412.0,0.606,0.118
34413.0,0.001,0.542
34414.0,0.0,0.102
34415.0,0.034,0.215
34416.0,0.248,0.22
34418.0,0.001,0.179
34419.0,0.397,0.415
34420.0,0.015,0.461
34423.0,0.587,0.818
34424.0,0.01,0.147
34425.0,0.299,0.103
34426.0,0.973,0.935
34427.0,0.443,0.793
34428.0,0.022,0.489
34429.0,0.123,0.339
34430.0,0.155,0.394
34431.0,0.767,0.501
34433.0,0.136,0.103
34434.0,0.002,0.258
34435.0,0.006,0.052
34436.0,0.0,0.027
34437.0,0.008,0.586
34438.0,0.636,0.321
34441.0,0.956,0.347
34442.0,0.007,0.868
34443.0,0.18,0.818
34444.0,0.996,0.621
34445.0,0.001,0.091
34446.0,0.001,0.933
34447.0,1.0,0.741
34448.0,0.12,0.618
34449.0,0.377,0.216
34451.0,0.0,0.204
34452.0,0.091,0.547
34453.0,0.966,0.558
34454.0,0.048,0.49
34455.0,0.129,0.697
34457.0,0.995,0.22
34458.0,0.001,0.328
34459.0,0.004,0.215
34460.0,0.859,0.895
34461.0,0.003,0.116
34463.0,0.01,0.41
34464.0,0.532,0.616
34465.0,0.02,0.133
34467.0,0.009,0.195
34468.0,0.001,0.199
34470.0,0.382,0.394
34472.0,0.215,0.21
34473.0,0.977,0.424
34474.0,0.192,0.185
34476.0,0.239,0.714
34477.0,0.028,0.241
34478.0,0.049,0.305
34479.0,0.55,0.798
34480.0,0.498,0.247
34481.0,0.004,0.131
34483.0,0.004,0.079
34484.0,0.012,0.233
34486.0,0.003,0.266
34487.0,0.01,0.251
34488.0,0.002,0.54
34489.0,0.441,0.923
34491.0,0.988,0.781
34492.0,0.057,0.64
34494.0,0.008,0.245
34497.0,0.633,0.117
34498.0,0.021,0.368
34499.0,0.583,0.934
34500.0,0.0,0.651
34501.0,0.234,0.619
34502.0,0.668,0.915
34503.0,0.024,0.401
34504.0,0.012,0.08
34505.0,0.276,0.19
34506.0,0.181,0.633
34507.0,0.009,0.149
34508.0,0.066,0.141
34509.0,0.307,0.143
34510.0,0.312,0.955
34511.0,0.929,0.867
34513.0,0.455,0.457
34516.0,0.011,0.552
34519.0,0.066,0.271
34522.0,0.994,0.928
34523.0,0.908,0.913
34524.0,0.381,0.509
34525.0,0.135,0.311
34526.0,0.001,0.089
34527.0,0.257,0.335
34528.0,0.0,0.242
34529.0,0.024,0.262
34530.0,0.044,0.234
34531.0,0.0,0.154
34533.0,0.173,0.897
34534.0,0.245,0.198
34535.0,0.047,0.383
34536.0,0.439,0.595
34538.0,0.011,0.238
34540.0,0.0,0.309
34542.0,0.497,0.85
34543.0,0.193,0.923
34544.0,0.593,0.816
34545.0,0.001,0.017
34546.0,0.436,0.387
34547.0,0.075,0.139
34548.0,0.006,0.372
34549.0,0.008,0.149
34550.0,0.0,0.143
34551.0,0.092,0.357
34553.0,0.644,0.71
34554.0,0.838,0.824
34555.0,0.001,0.05
34556.0,0.316,0.754
34557.0,0.065,0.161
34558.0,0.901,0.658
34559.0,0.7,0.077
34561.0,0.0,0.239
34563.0,0.0,0.082
34564.0,0.143,0.702
34565.0,0.999,0.896
34566.0,0.691,0.417
34567.0,0.029,0.247
34568.0,0.992,0.687
34569.0,0.951,0.8
34570.0,0.958,0.354
34572.0,0.78,0.822
34575.0,0.009,0.262
34576.0,0.032,0.332
34577.0,0.021,0.171
34578.0,0.006,0.726
34579.0,0.002,0.244
34582.0,0.034,0.626
34583.0,0.01,0.27
34584.0,0.423,0.846
34585.0,0.369,0.488
34586.0,0.054,0.178
34587.0,0.025,0.175
34588.0,0.0,0.038
34589.0,0.131,0.262
34590.0,0.381,0.607
34591.0,0.998,0.215
34592.0,0.035,0.347
34593.0,0.323,0.413
34595.0,0.0,0.083
34596.0,0.0,0.063
34597.0,0.024,0.058
34598.0,0.003,0.052
34599.0,0.27,0.459
34600.0,0.007,0.414
34601.0,0.962,0.82
34602.0,0.674,0.494
34605.0,0.009,0.313
34606.0,0.003,0.065
34607.0,0.372,0.847
34608.0,0.147,0.727
34609.0,0.01,0.062
34610.0,0.897,0.937
34611.0,0.244,0.517
34612.0,0.572,0.593
34613.0,0.0,0.078
34614.0,0.848,0.727
34616.0,0.001,0.377
34617.0,0.0,0.296
34618.0,0.289,0.635
34619.0,0.018,0.103
34620.0,0.008,0.429
34622.0,0.0,0.216
34623.0,0.632,0.71
34624.0,0.127,0.074
34625.0,0.939,0.795
34626.0,0.021,0.27
34629.0,0.036,0.743
34630.0,0.203,0.58
34631.0,0.002,0.15
34632.0,0.088,0.032
34633.0,0.535,0.464
34634.0,0.99,0.885
34636.0,0.625,0.184
34637.0,0.001,0.414
34638.0,0.998,0.914
34641.0,0.001,0.396
34642.0,0.005,0.331
34643.0,0.0,0.437
34644.0,0.942,0.207
34646.0,0.051,0.142
34647.0,0.955,0.239
34648.0,0.082,0.446
34650.0,0.0,0.282
34651.0,0.136,0.65
34652.0,0.008,0.157
34653.0,0.435,0.646
34654.0,0.304,0.773
34656.0,0.687,0.583
34657.0,0.277,0.35
34658.0,0.231,0.81
34659.0,0.001,0.122
34660.0,0.483,0.465
34661.0,0.065,0.324
34662.0,0.0,0.134
34663.0,0.969,0.61
34664.0,0.178,0.033
34665.0,0.784,0.443
34667.0,0.016,0.482
34669.0,0.977,0.908
34670.0,0.016,0.452
34671.0,0.065,0.767
34672.0,0.0,0.449
34673.0,0.165,0.56
34675.0,0.0,0.052
34676.0,0.731,0.909
34677.0,0.211,0.904
34678.0,0.023,0.31
34679.0,0.215,0.389
34680.0,0.005,0.254
34681.0,0.0,0.106
34682.0,0.001,0.143
34683.0,0.107,0.167
34685.0,0.021,0.262
34686.0,0.001,0.368
34687.0,0.036,0.756
34689.0,0.168,0.854
34690.0,0.225,0.295
34692.0,0.318,0.76
34693.0,0.0,0.236
34694.0,0.973,0.972
34695.0,0.128,0.629
34696.0,0.013,0.421
34698.0,0.003,0.367
34699.0,0.233,0.256
34700.0,0.001,0.052
34701.0,0.466,0.856
34702.0,0.299,0.95
34704.0,0.333,0.422
34705.0,0.002,0.077
34706.0,0.006,0.12
34707.0,0.723,0.427
34709.0,0.001,0.044
34710.0,0.526,0.205
34711.0,0.022,0.123
34713.0,0.0,0.377
34714.0,0.002,0.36
34717.0,0.478,0.811
34719.0,0.005,0.664
34721.0,0.033,0.151
34722.0,0.048,0.147
34723.0,0.149,0.688
34724.0,0.022,0.149
34725.0,0.726,0.644
34726.0,0.147,0.903
34727.0,0.0,0.128
34728.0,0.185,0.278
34729.0,0.022,0.012
34731.0,0.019,0.774
34733.0,0.0,0.244
34734.0,0.917,0.583
34735.0,0.208,0.802
34736.0,0.0,0.268
34738.0,0.002,0.213
34740.0,0.379,0.463
34742.0,0.1,0.314
34743.0,0.312,0.388
34745.0,0.0,0.192
34746.0,0.019,0.765
34747.0,0.001,0.27
34748.0,0.073,0.607
34749.0,0.164,0.662
34750.0,0.981,0.833
34751.0,0.96,0.919
34752.0,0.954,0.839
34753.0,0.117,0.785
34754.0,0.03,0.351
34755.0,0.101,0.526
34757.0,0.028,0.456
